,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
344,California,Grimes,0.00185,https://api.spotify.com/v1/audio-analysis/3zxqTbepxLQesm41y2NoE4,0.468,198338,0.647,3zxqTbepxLQesm41y2NoE4,0.000266,6,0.266,-7.966,1,0.064,203.86,4,https://api.spotify.com/v1/tracks/3zxqTbepxLQesm41y2NoE4,audio_features,spotify:track:3zxqTbepxLQesm41y2NoE4,0.466
345,Artangels,Grimes,0.000202,https://api.spotify.com/v1/audio-analysis/2xMBf5lFjQvrkWL2toULNg,0.568,247368,0.951,2xMBf5lFjQvrkWL2toULNg,0.557,10,0.0483,-3.568,1,0.0402,118.005,4,https://api.spotify.com/v1/tracks/2xMBf5lFjQvrkWL2toULNg,audio_features,spotify:track:2xMBf5lFjQvrkWL2toULNg,0.435
346,Faith - Remastered,George Michael,0.0094,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,0.887,193200,0.48,0HEmnAUT8PHznIAAmVXqFJ,3.58e-05,11,0.0662,-11.994,1,0.117,95.846,4,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,audio_features,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,0.607
347,Seasons (Waiting On You),Future Islands,0.136,https://api.spotify.com/v1/audio-analysis/41X9To0bQ4fpoSRri4NHiI,0.498,226440,0.721,41X9To0bQ4fpoSRri4NHiI,0.7,10,0.0933,-5.232,1,0.0282,140.027,4,https://api.spotify.com/v1/tracks/41X9To0bQ4fpoSRri4NHiI,audio_features,spotify:track:41X9To0bQ4fpoSRri4NHiI,0.589
348,Thought It Was a Drought,Future,0.00761,https://api.spotify.com/v1/audio-analysis/5ihDGnhQgMA0F0tk9fNLlA,0.861,265213,0.448,5ihDGnhQgMA0F0tk9fNLlA,0.000408,2,0.0902,-8.256,1,0.111,125.022,4,https://api.spotify.com/v1/tracks/5ihDGnhQgMA0F0tk9fNLlA,audio_features,spotify:track:5ihDGnhQgMA0F0tk9fNLlA,0.0487
349,Where Ya At,Future,0.0933,https://api.spotify.com/v1/audio-analysis/5nN8BwAQDJDguq7Dpd3JQQ,0.813,208027,0.453,5nN8BwAQDJDguq7Dpd3JQQ,0.0,1,0.14,-6.941,1,0.338,161.997,4,https://api.spotify.com/v1/tracks/5nN8BwAQDJDguq7Dpd3JQQ,audio_features,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,0.191
350,Fool,Frankie Cosmos,0.301,https://api.spotify.com/v1/audio-analysis/2yOj1pyRC3NcvQyeZ3yAcL,0.511,124022,0.436,2yOj1pyRC3NcvQyeZ3yAcL,7.12e-05,9,0.255,-10.254,1,0.0409,120.207,4,https://api.spotify.com/v1/tracks/2yOj1pyRC3NcvQyeZ3yAcL,audio_features,spotify:track:2yOj1pyRC3NcvQyeZ3yAcL,0.342
351,Nikes,Frank Ocean,0.695,https://api.spotify.com/v1/audio-analysis/19YKaevk2bce4odJkP5L22,0.543,314075,0.394,19YKaevk2bce4odJkP5L22,0.000239,8,0.108,-9.637,1,0.0864,137.811,4,https://api.spotify.com/v1/tracks/19YKaevk2bce4odJkP5L22,audio_features,spotify:track:19YKaevk2bce4odJkP5L22,0.118
352,Ivy,Frank Ocean,0.782,https://api.spotify.com/v1/audio-analysis/2ZWlPOoWh0626oTaHrnl2a,0.567,249191,0.388,2ZWlPOoWh0626oTaHrnl2a,0.000309,9,0.248,-9.579,0,0.0384,116.362,4,https://api.spotify.com/v1/tracks/2ZWlPOoWh0626oTaHrnl2a,audio_features,spotify:track:2ZWlPOoWh0626oTaHrnl2a,0.452
353,Pink + White,Frank Ocean,0.67,https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8,0.544,184516,0.552,3xKsf9qdS1CyvXSMEid6g8,4.57e-05,9,0.415,-7.45,1,0.0991,159.738,3,https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8,audio_features,spotify:track:3xKsf9qdS1CyvXSMEid6g8,0.554
354,Self Control,Frank Ocean,0.765,https://api.spotify.com/v1/audio-analysis/5GUYJTQap5F3RDQiCOJhrS,0.572,249668,0.209,5GUYJTQap5F3RDQiCOJhrS,0.0,8,0.356,-10.413,1,0.0313,80.069,4,https://api.spotify.com/v1/tracks/5GUYJTQap5F3RDQiCOJhrS,audio_features,spotify:track:5GUYJTQap5F3RDQiCOJhrS,0.446
355,White Ferrari,Frank Ocean,0.784,https://api.spotify.com/v1/audio-analysis/2LMkwUfqC6S6s6qDVlEuzV,0.444,248808,0.0924,2LMkwUfqC6S6s6qDVlEuzV,0.0,0,0.304,-15.605,1,0.0366,108.917,4,https://api.spotify.com/v1/tracks/2LMkwUfqC6S6s6qDVlEuzV,audio_features,spotify:track:2LMkwUfqC6S6s6qDVlEuzV,0.219
356,Thinkin Bout You,Frank Ocean,0.41,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,0.716,200747,0.35,7DfFc7a6Rwfi3YQMRbDMau,0.00134,0,0.0927,-11.094,1,0.0537,129.842,4,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,audio_features,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,0.178
357,White,Frank Ocean,0.775,https://api.spotify.com/v1/audio-analysis/1VMdwVq0yaTc4DeqSCi7DO,0.551,76280,0.0743,1VMdwVq0yaTc4DeqSCi7DO,0.913,1,0.0992,-18.799,1,0.107,138.413,4,https://api.spotify.com/v1/tracks/1VMdwVq0yaTc4DeqSCi7DO,audio_features,spotify:track:1VMdwVq0yaTc4DeqSCi7DO,0.281
358,Bad Religion,Frank Ocean,0.779,https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9,0.276,175453,0.358,2pMPWE7PJH1PizfgGRMnR9,2.5e-06,9,0.0728,-7.684,1,0.0443,81.977,4,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,audio_features,spotify:track:2pMPWE7PJH1PizfgGRMnR9,0.13
359,Pink Matter,Frank Ocean,0.95,https://api.spotify.com/v1/audio-analysis/1fOkmYW3ZFkkjIdOZSf596,0.399,268813,0.247,1fOkmYW3ZFkkjIdOZSf596,0.000428,11,0.105,-11.473,0,0.0632,84.093,4,https://api.spotify.com/v1/tracks/1fOkmYW3ZFkkjIdOZSf596,audio_features,spotify:track:1fOkmYW3ZFkkjIdOZSf596,0.493
360,Provider,Frank Ocean,0.74,https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w,0.654,243238,0.325,6R6ihJhRbgu7JxJKIbW57w,2.14e-05,2,0.152,-11.925,1,0.282,139.886,4,https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w,audio_features,spotify:track:6R6ihJhRbgu7JxJKIbW57w,0.39
361,Chanel,Frank Ocean,0.874,https://api.spotify.com/v1/audio-analysis/6Nle9hKrkL1wQpwNfEkxjh,0.776,210285,0.503,6Nle9hKrkL1wQpwNfEkxjh,0.0,0,0.112,-5.732,0,0.237,110.134,4,https://api.spotify.com/v1/tracks/6Nle9hKrkL1wQpwNfEkxjh,audio_features,spotify:track:6Nle9hKrkL1wQpwNfEkxjh,0.473
362,Across the Universe,Fiona Apple,0.431,https://api.spotify.com/v1/audio-analysis/6ZQgooEk8PvsLxedYaT6Oa,0.578,307333,0.481,6ZQgooEk8PvsLxedYaT6Oa,0.00299,4,0.0951,-10.545,1,0.0317,129.881,4,https://api.spotify.com/v1/tracks/6ZQgooEk8PvsLxedYaT6Oa,audio_features,spotify:track:6ZQgooEk8PvsLxedYaT6Oa,0.548
363,Every Single Night,Fiona Apple,0.859,https://api.spotify.com/v1/audio-analysis/23B1awnmd30YfsPSYsfrUf,0.687,209387,0.195,23B1awnmd30YfsPSYsfrUf,0.0,0,0.226,-12.612,1,0.0603,125.949,4,https://api.spotify.com/v1/tracks/23B1awnmd30YfsPSYsfrUf,audio_features,spotify:track:23B1awnmd30YfsPSYsfrUf,0.402
364,Valentine,Fiona Apple,0.784,https://api.spotify.com/v1/audio-analysis/4Xh9pVPgjZoEeoxgnqbXVk,0.51,212840,0.18,4Xh9pVPgjZoEeoxgnqbXVk,0.000478,2,0.0944,-15.673,1,0.0553,109.973,4,https://api.spotify.com/v1/tracks/4Xh9pVPgjZoEeoxgnqbXVk,audio_features,spotify:track:4Xh9pVPgjZoEeoxgnqbXVk,0.145
365,Chateau Lobby #4 (in C for Two Virgins),Father John Misty,0.209,https://api.spotify.com/v1/audio-analysis/2eg2gvPXuwZ9FyrPaLgrXi,0.436,170840,0.804,2eg2gvPXuwZ9FyrPaLgrXi,0.0,0,0.171,-4.907,1,0.0409,188.061,4,https://api.spotify.com/v1/tracks/2eg2gvPXuwZ9FyrPaLgrXi,audio_features,spotify:track:2eg2gvPXuwZ9FyrPaLgrXi,0.784
366,I Went To The Store One Day,Father John Misty,0.788,https://api.spotify.com/v1/audio-analysis/1UDrjWvKvEuqeVVEBhbosm,0.311,265680,0.145,1UDrjWvKvEuqeVVEBhbosm,3.37e-05,3,0.115,-16.798,1,0.0393,147.391,4,https://api.spotify.com/v1/tracks/1UDrjWvKvEuqeVVEBhbosm,audio_features,spotify:track:1UDrjWvKvEuqeVVEBhbosm,0.227
367,Tears In Heaven,Eric Clapton,0.8,https://api.spotify.com/v1/audio-analysis/612VcBshQcy4mpB2utGc3H,0.695,280000,0.336,612VcBshQcy4mpB2utGc3H,0.00264,9,0.701,-12.999,1,0.0313,79.109,4,https://api.spotify.com/v1/tracks/612VcBshQcy4mpB2utGc3H,audio_features,spotify:track:612VcBshQcy4mpB2utGc3H,0.422
368,Hound Dog,Elvis Presley,0.733,https://api.spotify.com/v1/audio-analysis/64Ny7djQ6rNJspquof2KoX,0.357,136027,0.756,64Ny7djQ6rNJspquof2KoX,0.00505,0,0.76,-8.492,1,0.0621,174.797,4,https://api.spotify.com/v1/tracks/64Ny7djQ6rNJspquof2KoX,audio_features,spotify:track:64Ny7djQ6rNJspquof2KoX,0.95
369,Rocket Man (I Think It's Going To Be A Long Long Time),Elton John,0.386,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,0.602,281613,0.522,3gdewACMIVMEWVbyb8O9sY,1.44e-05,10,0.0941,-9.031,1,0.0285,136.637,4,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,audio_features,spotify:track:3gdewACMIVMEWVbyb8O9sY,0.36
370,Your Song,Elton John,0.825,https://api.spotify.com/v1/audio-analysis/38zsOOcu31XbbYj9BIPUF1,0.561,240750,0.302,38zsOOcu31XbbYj9BIPUF1,5.21e-06,3,0.131,-10.986,1,0.0319,128.172,4,https://api.spotify.com/v1/tracks/38zsOOcu31XbbYj9BIPUF1,audio_features,spotify:track:38zsOOcu31XbbYj9BIPUF1,0.278
371,September,"Earth, Wind & Fire",0.114,https://api.spotify.com/v1/audio-analysis/5nNmj1cLH3r4aA4XDJ2bgY,0.697,214827,0.809,5nNmj1cLH3r4aA4XDJ2bgY,0.000521,9,0.183,-8.197,1,0.0302,125.941,4,https://api.spotify.com/v1/tracks/5nNmj1cLH3r4aA4XDJ2bgY,audio_features,spotify:track:5nNmj1cLH3r4aA4XDJ2bgY,0.98
372,God's Plan,Drake,0.0329,https://api.spotify.com/v1/audio-analysis/2VWbHHhWnMzKWPUs4IEEW9,0.754,198973,0.449,2VWbHHhWnMzKWPUs4IEEW9,7.84e-05,7,0.55,-9.212,1,0.108,77.167,4,https://api.spotify.com/v1/tracks/2VWbHHhWnMzKWPUs4IEEW9,audio_features,spotify:track:2VWbHHhWnMzKWPUs4IEEW9,0.35
373,Passionfruit,Drake,0.304,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,0.804,298941,0.459,5mCPDVBb16L4XQwDdbRUpz,0.0862,11,0.11,-11.556,1,0.039,111.963,4,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,audio_features,spotify:track:5mCPDVBb16L4XQwDdbRUpz,0.372
374,Sacrifices,Drake,0.0463,https://api.spotify.com/v1/audio-analysis/0xl1w2q4VLojeXp4JfazPL,0.903,307593,0.432,0xl1w2q4VLojeXp4JfazPL,0.0,8,0.111,-11.885,1,0.426,139.028,4,https://api.spotify.com/v1/tracks/0xl1w2q4VLojeXp4JfazPL,audio_features,spotify:track:0xl1w2q4VLojeXp4JfazPL,0.555
375,Jumpman,Drake,0.0565,https://api.spotify.com/v1/audio-analysis/27GmP9AWRs744SzKcpJsTZ,0.853,205879,0.547,27GmP9AWRs744SzKcpJsTZ,0.0,1,0.341,-7.535,1,0.194,142.065,4,https://api.spotify.com/v1/tracks/27GmP9AWRs744SzKcpJsTZ,audio_features,spotify:track:27GmP9AWRs744SzKcpJsTZ,0.676
376,Tuscan Leather,Drake,0.112,https://api.spotify.com/v1/audio-analysis/4IJ7ZoJ8z8cAIbqYShF3ZZ,0.426,366400,0.67,4IJ7ZoJ8z8cAIbqYShF3ZZ,0.0,6,0.207,-5.424,1,0.444,71.046,4,https://api.spotify.com/v1/tracks/4IJ7ZoJ8z8cAIbqYShF3ZZ,audio_features,spotify:track:4IJ7ZoJ8z8cAIbqYShF3ZZ,0.29
377,Worst Behavior,Drake,0.153,https://api.spotify.com/v1/audio-analysis/6oF3Es1YzzmLKjGBfThUvD,0.772,270187,0.794,6oF3Es1YzzmLKjGBfThUvD,0.0,9,0.211,-6.372,1,0.164,109.942,4,https://api.spotify.com/v1/tracks/6oF3Es1YzzmLKjGBfThUvD,audio_features,spotify:track:6oF3Es1YzzmLKjGBfThUvD,0.395
378,All Me,Drake,0.0704,https://api.spotify.com/v1/audio-analysis/4kNvYhyl8R6m1vykVkcuBu,0.667,270867,0.506,4kNvYhyl8R6m1vykVkcuBu,0.0,1,0.257,-6.944,1,0.394,122.012,4,https://api.spotify.com/v1/tracks/4kNvYhyl8R6m1vykVkcuBu,audio_features,spotify:track:4kNvYhyl8R6m1vykVkcuBu,0.398
379,Take Care,Drake,0.0315,https://api.spotify.com/v1/audio-analysis/124NFj84ppZ5pAxTuVQYCQ,0.682,277387,0.527,124NFj84ppZ5pAxTuVQYCQ,3.85e-05,0,0.0926,-10.426,0,0.234,121.743,4,https://api.spotify.com/v1/tracks/124NFj84ppZ5pAxTuVQYCQ,audio_features,spotify:track:124NFj84ppZ5pAxTuVQYCQ,0.306
380,Marvins Room,Drake,0.662,https://api.spotify.com/v1/audio-analysis/047fCsbO4NdmwCBn8pcUXl,0.51,347227,0.255,047fCsbO4NdmwCBn8pcUXl,0.00216,9,0.0714,-17.404,0,0.0965,111.467,5,https://api.spotify.com/v1/tracks/047fCsbO4NdmwCBn8pcUXl,audio_features,spotify:track:047fCsbO4NdmwCBn8pcUXl,0.336
381,We'll Be Fine,Drake,0.00228,https://api.spotify.com/v1/audio-analysis/7udsBKuqnJ5csWTAkR0vEI,0.385,247947,0.493,7udsBKuqnJ5csWTAkR0vEI,0.0,6,0.634,-7.447,0,0.435,194.95,4,https://api.spotify.com/v1/tracks/7udsBKuqnJ5csWTAkR0vEI,audio_features,spotify:track:7udsBKuqnJ5csWTAkR0vEI,0.27
382,Lord Knows,Drake,0.0699,https://api.spotify.com/v1/audio-analysis/1QBwk6GTCxVdC2hoSw9tlM,0.551,307640,0.88,1QBwk6GTCxVdC2hoSw9tlM,0.0,8,0.807,-5.531,1,0.294,83.9,4,https://api.spotify.com/v1/tracks/1QBwk6GTCxVdC2hoSw9tlM,audio_features,spotify:track:1QBwk6GTCxVdC2hoSw9tlM,0.319
383,Up All Night,Drake,0.0141,https://api.spotify.com/v1/audio-analysis/75L0qdzRnhwV62UXoNq3pE,0.602,234333,0.81,75L0qdzRnhwV62UXoNq3pE,7.66e-06,7,0.324,-4.653,1,0.286,156.325,4,https://api.spotify.com/v1/tracks/75L0qdzRnhwV62UXoNq3pE,audio_features,spotify:track:75L0qdzRnhwV62UXoNq3pE,0.275
384,Uptown,Drake,0.00349,https://api.spotify.com/v1/audio-analysis/1pF5hkdEGJv8xzLTvhy3PF,0.676,381240,0.76,1pF5hkdEGJv8xzLTvhy3PF,0.0,1,0.136,-4.659,1,0.328,128.06,4,https://api.spotify.com/v1/tracks/1pF5hkdEGJv8xzLTvhy3PF,audio_features,spotify:track:1pF5hkdEGJv8xzLTvhy3PF,0.322
385,Wouldn't Get Far,The Game,0.152,https://api.spotify.com/v1/audio-analysis/39yRhjDdSTP4A7VehxBXDb,0.439,251040,0.756,39yRhjDdSTP4A7VehxBXDb,0.0,4,0.412,-5.341,0,0.289,94.188,4,https://api.spotify.com/v1/tracks/39yRhjDdSTP4A7VehxBXDb,audio_features,spotify:track:39yRhjDdSTP4A7VehxBXDb,0.686
386,Power Trip,J. Cole,0.322,https://api.spotify.com/v1/audio-analysis/7FOJvA3PxiIU0DN3JjQ7jT,0.667,241160,0.61,7FOJvA3PxiIU0DN3JjQ7jT,0.000203,1,0.426,-7.054,1,0.217,99.991,4,https://api.spotify.com/v1/tracks/7FOJvA3PxiIU0DN3JjQ7jT,audio_features,spotify:track:7FOJvA3PxiIU0DN3JjQ7jT,0.465
387,Work Out,J. Cole,0.0531,https://api.spotify.com/v1/audio-analysis/6rbeWjEavBHvX2kr6lSogS,0.831,234773,0.427,6rbeWjEavBHvX2kr6lSogS,0.0,2,0.316,-6.903,1,0.106,93.004,4,https://api.spotify.com/v1/tracks/6rbeWjEavBHvX2kr6lSogS,audio_features,spotify:track:6rbeWjEavBHvX2kr6lSogS,0.216
388,"Hey, Good Lookin' - Single Version",Hank Williams,0.874,https://api.spotify.com/v1/audio-analysis/4v3tdzHwvCpGLmVPnhMCkH,0.789,175333,0.25,4v3tdzHwvCpGLmVPnhMCkH,0.0,7,0.125,-12.786,1,0.0413,141.076,4,https://api.spotify.com/v1/tracks/4v3tdzHwvCpGLmVPnhMCkH,audio_features,spotify:track:4v3tdzHwvCpGLmVPnhMCkH,0.87
389,You Make My Dreams - Remastered,Daryl Hall & John Oates,0.251,https://api.spotify.com/v1/audio-analysis/4o6BgsqLIBViaGVbx5rbRk,0.748,190733,0.652,4o6BgsqLIBViaGVbx5rbRk,0.0598,5,0.0408,-6.851,1,0.0594,167.17,4,https://api.spotify.com/v1/tracks/4o6BgsqLIBViaGVbx5rbRk,audio_features,spotify:track:4o6BgsqLIBViaGVbx5rbRk,0.859
390,Rich Girl,Daryl Hall & John Oates,0.461,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,0.573,142787,0.683,0qRR9d89hIS0MHRkQ0ejxX,0.0,5,0.0935,-6.644,1,0.176,169.519,4,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,audio_features,spotify:track:0qRR9d89hIS0MHRkQ0ejxX,0.817
391,Viva La Vida,Coldplay,0.0941,https://api.spotify.com/v1/audio-analysis/1mea3bSkSGXuIRvnydlB5b,0.485,242373,0.619,1mea3bSkSGXuIRvnydlB5b,3.31e-06,5,0.109,-7.115,0,0.0289,138.017,4,https://api.spotify.com/v1/tracks/1mea3bSkSGXuIRvnydlB5b,audio_features,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.416
392,Paradise,Coldplay,0.0522,https://api.spotify.com/v1/audio-analysis/6nek1Nin9q48AVZcWs9e9D,0.449,278719,0.585,6nek1Nin9q48AVZcWs9e9D,8.49e-05,5,0.0833,-6.762,1,0.0268,139.627,4,https://api.spotify.com/v1/tracks/6nek1Nin9q48AVZcWs9e9D,audio_features,spotify:track:6nek1Nin9q48AVZcWs9e9D,0.203
393,Clocks,Coldplay,0.599,https://api.spotify.com/v1/audio-analysis/0BCPKOYdS2jbQ8iyB56Zns,0.577,307880,0.749,0BCPKOYdS2jbQ8iyB56Zns,0.0112,5,0.183,-7.215,0,0.0279,130.969,4,https://api.spotify.com/v1/tracks/0BCPKOYdS2jbQ8iyB56Zns,audio_features,spotify:track:0BCPKOYdS2jbQ8iyB56Zns,0.261
394,Sparks,Coldplay,0.746,https://api.spotify.com/v1/audio-analysis/7D0RhFcb3CrfPuTJ0obrod,0.371,227093,0.268,7D0RhFcb3CrfPuTJ0obrod,0.0517,1,0.104,-10.506,1,0.0283,102.623,3,https://api.spotify.com/v1/tracks/7D0RhFcb3CrfPuTJ0obrod,audio_features,spotify:track:7D0RhFcb3CrfPuTJ0obrod,0.165
395,Lucky,Jason Mraz,0.296,https://api.spotify.com/v1/audio-analysis/0IktbUcnAGrvD03AWnz3Q8,0.623,191360,0.417,0IktbUcnAGrvD03AWnz3Q8,0.0,0,0.135,-8.699,1,0.0354,130.032,4,https://api.spotify.com/v1/tracks/0IktbUcnAGrvD03AWnz3Q8,audio_features,spotify:track:0IktbUcnAGrvD03AWnz3Q8,0.721
396,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,0.156,https://api.spotify.com/v1/audio-analysis/0v9Wz8o0BT8DU38R4ddjeH,0.652,304607,0.795,0v9Wz8o0BT8DU38R4ddjeH,0.0,11,0.123,-5.192,0,0.174,135.018,4,https://api.spotify.com/v1/tracks/0v9Wz8o0BT8DU38R4ddjeH,audio_features,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,0.788
397,22 (OVER S∞∞N),Bon Iver,0.972,https://api.spotify.com/v1/audio-analysis/5oK98mpTJSU0iqLHN1hZ3y,0.298,168000,0.112,5oK98mpTJSU0iqLHN1hZ3y,0.0823,1,0.0935,-15.765,1,0.0353,86.786,4,https://api.spotify.com/v1/tracks/5oK98mpTJSU0iqLHN1hZ3y,audio_features,spotify:track:5oK98mpTJSU0iqLHN1hZ3y,0.0972
398,Skinny Love,Bon Iver,0.844,https://api.spotify.com/v1/audio-analysis/2cbic3TiUENlJX91y67ARR,0.593,238520,0.263,2cbic3TiUENlJX91y67ARR,5.36e-06,4,0.127,-14.029,0,0.0567,76.379,4,https://api.spotify.com/v1/tracks/2cbic3TiUENlJX91y67ARR,audio_features,spotify:track:2cbic3TiUENlJX91y67ARR,0.109
399,Blindsided,Bon Iver,0.958,https://api.spotify.com/v1/audio-analysis/4cTD99OSLy19Uh2exKRQNa,0.671,329267,0.147,4cTD99OSLy19Uh2exKRQNa,0.0779,10,0.144,-18.626,1,0.0366,115.298,4,https://api.spotify.com/v1/tracks/4cTD99OSLy19Uh2exKRQNa,audio_features,spotify:track:4cTD99OSLy19Uh2exKRQNa,0.0556
400,Re: Stacks,Bon Iver,0.979,https://api.spotify.com/v1/audio-analysis/2LthqyP0MLhGUBICwR1535,0.676,401413,0.0812,2LthqyP0MLhGUBICwR1535,0.416,2,0.118,-22.846,1,0.0398,125.053,4,https://api.spotify.com/v1/tracks/2LthqyP0MLhGUBICwR1535,audio_features,spotify:track:2LthqyP0MLhGUBICwR1535,0.314
401,Wouldn't It Be Nice - Mono,The Beach Boys,0.771,https://api.spotify.com/v1/audio-analysis/5BOHo7im7IvoqZjMQTNXZM,0.404,146293,0.422,5BOHo7im7IvoqZjMQTNXZM,1.29e-05,5,0.107,-11.251,1,0.0324,124.535,4,https://api.spotify.com/v1/tracks/5BOHo7im7IvoqZjMQTNXZM,audio_features,spotify:track:5BOHo7im7IvoqZjMQTNXZM,0.755
402,God Only Knows - Mono,The Beach Boys,0.533,https://api.spotify.com/v1/audio-analysis/58TvuKjnOZK7mZp680GnqH,0.508,173560,0.387,58TvuKjnOZK7mZp680GnqH,7.26e-05,6,0.0934,-10.764,0,0.0326,116.754,4,https://api.spotify.com/v1/tracks/58TvuKjnOZK7mZp680GnqH,audio_features,spotify:track:58TvuKjnOZK7mZp680GnqH,0.348
403,Good Vibrations,The Beach Boys,0.326,https://api.spotify.com/v1/audio-analysis/5t9KYe0Fhd5cW6UYT4qP8f,0.396,219027,0.473,5t9KYe0Fhd5cW6UYT4qP8f,0.000124,10,0.109,-7.67,0,0.0345,133.449,4,https://api.spotify.com/v1/tracks/5t9KYe0Fhd5cW6UYT4qP8f,audio_features,spotify:track:5t9KYe0Fhd5cW6UYT4qP8f,0.385
404,Barbara Ann,The Beach Boys,0.19,https://api.spotify.com/v1/audio-analysis/2KOt2JrCB720UxIbyzweQo,0.581,133893,0.669,2KOt2JrCB720UxIbyzweQo,0.0,6,0.243,-3.659,1,0.0385,78.073,4,https://api.spotify.com/v1/tracks/2KOt2JrCB720UxIbyzweQo,audio_features,spotify:track:2KOt2JrCB720UxIbyzweQo,0.926
405,The Time (Dirty Bit),The Black Eyed Peas,0.072,https://api.spotify.com/v1/audio-analysis/3hsBI1UxLFrIfYgfl56Nih,0.826,307640,0.796,3hsBI1UxLFrIfYgfl56Nih,2.9e-06,9,0.606,-7.76,1,0.0746,127.991,4,https://api.spotify.com/v1/tracks/3hsBI1UxLFrIfYgfl56Nih,audio_features,spotify:track:3hsBI1UxLFrIfYgfl56Nih,0.468
406,Piano Man,Billy Joel,0.618,https://api.spotify.com/v1/audio-analysis/78WVLOP9pN0G3gRLFy1rAa,0.334,336200,0.477,78WVLOP9pN0G3gRLFy1rAa,4.17e-06,0,0.312,-8.806,1,0.0276,179.239,3,https://api.spotify.com/v1/tracks/78WVLOP9pN0G3gRLFy1rAa,audio_features,spotify:track:78WVLOP9pN0G3gRLFy1rAa,0.405
407,Vienna,Billy Joel,0.659,https://api.spotify.com/v1/audio-analysis/4U45aEWtQhrm8A5mxPaFZ7,0.532,214240,0.495,4U45aEWtQhrm8A5mxPaFZ7,0.0,10,0.0754,-6.662,1,0.0343,124.936,4,https://api.spotify.com/v1/tracks/4U45aEWtQhrm8A5mxPaFZ7,audio_features,spotify:track:4U45aEWtQhrm8A5mxPaFZ7,0.308
408,Only the Good Die Young,Billy Joel,0.159,https://api.spotify.com/v1/audio-analysis/1xOXXYh6lTW8laxlW7JP2J,0.579,235560,0.872,1xOXXYh6lTW8laxlW7JP2J,0.0,0,0.0935,-6.126,1,0.159,76.214,4,https://api.spotify.com/v1/tracks/1xOXXYh6lTW8laxlW7JP2J,audio_features,spotify:track:1xOXXYh6lTW8laxlW7JP2J,0.761
409,Lean on Me,Bill Withers,0.782,https://api.spotify.com/v1/audio-analysis/3M8FzayQWtkvOhqMn2V4T2,0.619,258835,0.22,3M8FzayQWtkvOhqMn2V4T2,1.19e-05,0,0.124,-13.843,1,0.0667,75.16,4,https://api.spotify.com/v1/tracks/3M8FzayQWtkvOhqMn2V4T2,audio_features,spotify:track:3M8FzayQWtkvOhqMn2V4T2,0.423
410,Just The Two Of Us (feat. Bill Withers),"Grover Washington, Jr.",0.576,https://api.spotify.com/v1/audio-analysis/1ko2lVN0vKGUl9zrU0qSlT,0.803,237106,0.488,1ko2lVN0vKGUl9zrU0qSlT,0.0609,1,0.0763,-9.303,1,0.0803,95.771,4,https://api.spotify.com/v1/tracks/1ko2lVN0vKGUl9zrU0qSlT,audio_features,spotify:track:1ko2lVN0vKGUl9zrU0qSlT,0.624
411,I Must Be In A Good Place Now,Bobby Charles,0.898,https://api.spotify.com/v1/audio-analysis/1PQu8BwTrJNZxqg26E4kou,0.586,247933,0.136,1PQu8BwTrJNZxqg26E4kou,0.000277,5,0.0827,-15.872,1,0.0334,110.129,4,https://api.spotify.com/v1/tracks/1PQu8BwTrJNZxqg26E4kou,audio_features,spotify:track:1PQu8BwTrJNZxqg26E4kou,0.278
412,Halo,Beyoncé,0.272,https://api.spotify.com/v1/audio-analysis/4JehYebiI9JE8sR8MisGVb,0.508,261640,0.72,4JehYebiI9JE8sR8MisGVb,0.0,11,0.0563,-5.908,0,0.0628,79.983,4,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,audio_features,spotify:track:4JehYebiI9JE8sR8MisGVb,0.472
