,0,0,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
138,Put It Down,Bun B,0.158,https://api.spotify.com/v1/audio-analysis/5qKETQwkxK8I05yYfg13Az,0.77,272520,0.842,5qKETQwkxK8I05yYfg13Az,0.0,5,0.143,-4.767,0,0.208,150.059,4,https://api.spotify.com/v1/tracks/5qKETQwkxK8I05yYfg13Az,audio_features,spotify:track:5qKETQwkxK8I05yYfg13Az,0.859
139,Karaoke,Drake,0.0141,https://api.spotify.com/v1/audio-analysis/5bDEA48Dxyxoc3K4Dt7yRE,0.767,227960,0.646,5bDEA48Dxyxoc3K4Dt7yRE,0.0147,0,0.0812,-9.229,1,0.118,150.962,4,https://api.spotify.com/v1/tracks/5bDEA48Dxyxoc3K4Dt7yRE,audio_features,spotify:track:5bDEA48Dxyxoc3K4Dt7yRE,0.952
140,"Fed Up - Feat. Usher, Drake, Rick Ross & Young Jeezy",DJ Khaled,0.0707,https://api.spotify.com/v1/audio-analysis/2w8mCUW5NQEwQ3kLtjgDKW,0.349,209920,0.795,2w8mCUW5NQEwQ3kLtjgDKW,0.0,8,0.481,-5.013,0,0.354,178.059,4,https://api.spotify.com/v1/tracks/2w8mCUW5NQEwQ3kLtjgDKW,audio_features,spotify:track:2w8mCUW5NQEwQ3kLtjgDKW,0.552
141,Wet Dreamz,J. Cole,0.0752,https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e,0.504,239320,0.705,6Ius4TC0L3cN74HT7ENE6e,0.0,6,0.128,-8.205,0,0.364,175.483,4,https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e,audio_features,spotify:track:6Ius4TC0L3cN74HT7ENE6e,0.584
142,A Tale of 2 Citiez,J. Cole,0.553,https://api.spotify.com/v1/audio-analysis/7lL3MvFWFFSD25pBz72Agj,0.559,269787,0.556,7lL3MvFWFFSD25pBz72Agj,0.0,6,0.251,-7.844,1,0.531,189.861,4,https://api.spotify.com/v1/tracks/7lL3MvFWFFSD25pBz72Agj,audio_features,spotify:track:7lL3MvFWFFSD25pBz72Agj,0.362
143,No Role Modelz,J. Cole,0.302,https://api.spotify.com/v1/audio-analysis/62vpWI1CHwFy7tMIcSStl8,0.696,292987,0.521,62vpWI1CHwFy7tMIcSStl8,0.0,10,0.0565,-8.465,0,0.332,100.0,4,https://api.spotify.com/v1/tracks/62vpWI1CHwFy7tMIcSStl8,audio_features,spotify:track:62vpWI1CHwFy7tMIcSStl8,0.458
144,Runaway,J. Cole,0.195,https://api.spotify.com/v1/audio-analysis/6uslSzMm1xIuCf5p9ECEtz,0.475,314493,0.757,6uslSzMm1xIuCf5p9ECEtz,0.0,2,0.37,-7.307,1,0.357,187.929,4,https://api.spotify.com/v1/tracks/6uslSzMm1xIuCf5p9ECEtz,audio_features,spotify:track:6uslSzMm1xIuCf5p9ECEtz,0.0707
145,Can't Get Enough,J. Cole,0.139,https://api.spotify.com/v1/audio-analysis/20wR5XQpaL1uvVY8gmc4uY,0.768,225960,0.62,20wR5XQpaL1uvVY8gmc4uY,0.0,2,0.521,-7.399,1,0.0658,132.035,4,https://api.spotify.com/v1/tracks/20wR5XQpaL1uvVY8gmc4uY,audio_features,spotify:track:20wR5XQpaL1uvVY8gmc4uY,0.589
146,Lights Please,J. Cole,0.0293,https://api.spotify.com/v1/audio-analysis/60ZMdbcC5wwmzbGr5XkDHd,0.813,208160,0.563,60ZMdbcC5wwmzbGr5XkDHd,0.0,7,0.125,-7.083,1,0.269,83.009,4,https://api.spotify.com/v1/tracks/60ZMdbcC5wwmzbGr5XkDHd,audio_features,spotify:track:60ZMdbcC5wwmzbGr5XkDHd,0.761
147,Mr. Nice Watch,J. Cole,0.0929,https://api.spotify.com/v1/audio-analysis/3wklLgZSOSi1kEFmO13zph,0.556,237947,0.574,3wklLgZSOSi1kEFmO13zph,0.000219,10,0.113,-8.555,0,0.0951,138.954,4,https://api.spotify.com/v1/tracks/3wklLgZSOSi1kEFmO13zph,audio_features,spotify:track:3wklLgZSOSi1kEFmO13zph,0.29
148,God's Gift,J. Cole,0.0311,https://api.spotify.com/v1/audio-analysis/7qZnrRGtCSDz4apCr4IGtD,0.332,212800,0.791,7qZnrRGtCSDz4apCr4IGtD,0.000264,1,0.104,-4.489,0,0.22,79.65,4,https://api.spotify.com/v1/tracks/7qZnrRGtCSDz4apCr4IGtD,audio_features,spotify:track:7qZnrRGtCSDz4apCr4IGtD,0.439
149,Lost Ones,J. Cole,0.103,https://api.spotify.com/v1/audio-analysis/3FWR4iiUUPHIK7OpiEgh8J,0.727,263720,0.781,3FWR4iiUUPHIK7OpiEgh8J,0.0,5,0.0537,-8.614,1,0.29,81.076,4,https://api.spotify.com/v1/tracks/3FWR4iiUUPHIK7OpiEgh8J,audio_features,spotify:track:3FWR4iiUUPHIK7OpiEgh8J,0.682
150,Runaround Sue,Dion,0.451,https://api.spotify.com/v1/audio-analysis/1DndHckdH9m5rp6gYP086b,0.364,171600,0.607,1DndHckdH9m5rp6gYP086b,0.0,2,0.251,-9.791,1,0.125,79.987,4,https://api.spotify.com/v1/tracks/1DndHckdH9m5rp6gYP086b,audio_features,spotify:track:1DndHckdH9m5rp6gYP086b,0.598
151,Listen to Your Heart (featuring Edmee) - Edmee's Unplugged Vocal Edit,D.H.T.,0.844,https://api.spotify.com/v1/audio-analysis/5KqEPvurLuOoV64tNylPO6,0.558,271040,0.268,5KqEPvurLuOoV64tNylPO6,0.0,9,0.098,-9.238,0,0.0305,144.712,4,https://api.spotify.com/v1/tracks/5KqEPvurLuOoV64tNylPO6,audio_features,spotify:track:5KqEPvurLuOoV64tNylPO6,0.184
152,The Scientist,Coldplay,0.727,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,0.56,309600,0.442,75JFxkI2RXiU7L9VXzMkle,1.71e-05,5,0.11,-7.224,1,0.0243,146.448,4,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,audio_features,spotify:track:75JFxkI2RXiU7L9VXzMkle,0.212
153,Fix You,Coldplay,0.163,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,0.209,295533,0.418,7LVHVU3tWfcxj5aiPFEW4Q,0.00195,3,0.113,-8.74,1,0.0338,138.265,4,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,audio_features,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,0.123
154,A Sky Full of Stars,Coldplay,0.00713,https://api.spotify.com/v1/audio-analysis/0FDzzruyVECATHXKHFs9eJ,0.551,268467,0.636,0FDzzruyVECATHXKHFs9eJ,0.00203,6,0.217,-7.125,1,0.0281,124.996,4,https://api.spotify.com/v1/tracks/0FDzzruyVECATHXKHFs9eJ,audio_features,spotify:track:0FDzzruyVECATHXKHFs9eJ,0.153
155,Bubbly,Colbie Caillat,0.594,https://api.spotify.com/v1/audio-analysis/0rFOs9paloAvEtzwDX1Kmc,0.664,196280,0.491,0rFOs9paloAvEtzwDX1Kmc,0.0,9,0.11,-6.544,1,0.042,127.97,4,https://api.spotify.com/v1/tracks/0rFOs9paloAvEtzwDX1Kmc,audio_features,spotify:track:0rFOs9paloAvEtzwDX1Kmc,0.24
156,Try,Colbie Caillat,0.791,https://api.spotify.com/v1/audio-analysis/6buXDkw3Gv4fQC1OZKUhnR,0.607,224573,0.367,6buXDkw3Gv4fQC1OZKUhnR,0.0,1,0.106,-9.758,1,0.0288,139.959,4,https://api.spotify.com/v1/tracks/6buXDkw3Gv4fQC1OZKUhnR,audio_features,spotify:track:6buXDkw3Gv4fQC1OZKUhnR,0.546
157,Fireflies,Owl City,0.0294,https://api.spotify.com/v1/audio-analysis/3DamFFqW32WihKkTVlwTYQ,0.591,228347,0.649,3DamFFqW32WihKkTVlwTYQ,0.0,3,0.133,-6.72,1,0.0417,90.002,4,https://api.spotify.com/v1/tracks/3DamFFqW32WihKkTVlwTYQ,audio_features,spotify:track:3DamFFqW32WihKkTVlwTYQ,0.489
158,Good Time,Owl City,0.0314,https://api.spotify.com/v1/audio-analysis/1kPpge9JDLpcj15qgrPbYX,0.559,205933,0.882,1kPpge9JDLpcj15qgrPbYX,1.71e-05,3,0.605,-4.281,1,0.157,126.064,4,https://api.spotify.com/v1/tracks/1kPpge9JDLpcj15qgrPbYX,audio_features,spotify:track:1kPpge9JDLpcj15qgrPbYX,0.634
159,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,0.417,https://api.spotify.com/v1/audio-analysis/6ukMqDxnOPOgoHdak7Kyp3,0.795,190453,0.616,6ukMqDxnOPOgoHdak7Kyp3,0.0,1,0.349,-5.281,0,0.06,110.015,4,https://api.spotify.com/v1/tracks/6ukMqDxnOPOgoHdak7Kyp3,audio_features,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,0.815
160,Call Me Maybe,Carly Rae Jepsen,0.0123,https://api.spotify.com/v1/audio-analysis/3TGRqZ0a2l1LRblBkJoaDx,0.778,193400,0.585,3TGRqZ0a2l1LRblBkJoaDx,0.0,7,0.108,-6.502,1,0.0435,120.069,4,https://api.spotify.com/v1/tracks/3TGRqZ0a2l1LRblBkJoaDx,audio_features,spotify:track:3TGRqZ0a2l1LRblBkJoaDx,0.626
161,Gangnam Style (강남스타일),PSY,0.0055,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,0.736,219493,0.939,03UrZgTINDqvnUMbbIMhql,0.0,11,0.0905,-2.812,0,0.284,132.07,4,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,audio_features,spotify:track:03UrZgTINDqvnUMbbIMhql,0.761
162,Freaky Friday (feat. Chris Brown),Lil Dicky,0.147,https://api.spotify.com/v1/audio-analysis/10Igtw8bSDyyFs7KIsKngZ,0.755,216632,0.599,10Igtw8bSDyyFs7KIsKngZ,0.0,8,0.109,-5.042,1,0.224,133.123,4,https://api.spotify.com/v1/tracks/10Igtw8bSDyyFs7KIsKngZ,audio_features,spotify:track:10Igtw8bSDyyFs7KIsKngZ,0.755
163,Best Life (feat. Chance The Rapper),Cardi B,0.287,https://api.spotify.com/v1/audio-analysis/00B7TZ0Xawar6NZ00JFomN,0.62,284856,0.625,00B7TZ0Xawar6NZ00JFomN,0.0,9,0.314,-7.438,1,0.553,167.911,4,https://api.spotify.com/v1/tracks/00B7TZ0Xawar6NZ00JFomN,audio_features,spotify:track:00B7TZ0Xawar6NZ00JFomN,0.665
164,Mixtape (feat. Young Thug & Lil Yachty),Chance the Rapper,0.0498,https://api.spotify.com/v1/audio-analysis/0WCbhE2evMrIwRM0DlMy9k,0.838,292910,0.43,0WCbhE2evMrIwRM0DlMy9k,1.59e-05,1,0.0977,-5.868,1,0.281,126.981,4,https://api.spotify.com/v1/tracks/0WCbhE2evMrIwRM0DlMy9k,audio_features,spotify:track:0WCbhE2evMrIwRM0DlMy9k,0.126
165,Smoke Break (feat. Future),Chance the Rapper,0.257,https://api.spotify.com/v1/audio-analysis/1Uq3IOIy1CUlHUgP6vWpum,0.705,226494,0.453,1Uq3IOIy1CUlHUgP6vWpum,0.0,3,0.143,-8.174,1,0.196,124.942,4,https://api.spotify.com/v1/tracks/1Uq3IOIy1CUlHUgP6vWpum,audio_features,spotify:track:1Uq3IOIy1CUlHUgP6vWpum,0.283
166,Break Ya Neck,Busta Rhymes,0.443,https://api.spotify.com/v1/audio-analysis/0svl7cK07gK1ia5ainczU5,0.82,231240,0.809,0svl7cK07gK1ia5ainczU5,0.00175,4,0.0613,-6.759,0,0.251,83.011,4,https://api.spotify.com/v1/tracks/0svl7cK07gK1ia5ainczU5,audio_features,spotify:track:0svl7cK07gK1ia5ainczU5,0.737
167,I Know What You Want,Busta Rhymes,0.0142,https://api.spotify.com/v1/audio-analysis/0YImOCkIJ2PWhCXaURCZnY,0.648,324307,0.759,0YImOCkIJ2PWhCXaURCZnY,0.0,6,0.648,-4.315,1,0.306,85.996,4,https://api.spotify.com/v1/tracks/0YImOCkIJ2PWhCXaURCZnY,audio_features,spotify:track:0YImOCkIJ2PWhCXaURCZnY,0.518
168,Surfin' U.S.A. - Remastered,The Beach Boys,0.661,https://api.spotify.com/v1/audio-analysis/0wz1LjDb9ZNEYwOmDJ3Q4b,0.55,149373,0.854,0wz1LjDb9ZNEYwOmDJ3Q4b,0.0,3,0.112,-5.968,1,0.036,159.231,4,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,audio_features,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,0.965
169,Baba O'Riley,The Who,0.287,https://api.spotify.com/v1/audio-analysis/3qiyyUfYe7CRYLucrPmulD,0.494,300000,0.722,3qiyyUfYe7CRYLucrPmulD,0.186,5,0.283,-8.373,1,0.0347,117.312,4,https://api.spotify.com/v1/tracks/3qiyyUfYe7CRYLucrPmulD,audio_features,spotify:track:3qiyyUfYe7CRYLucrPmulD,0.156
170,Jump - 2015 Remastered Version,Van Halen,0.171,https://api.spotify.com/v1/audio-analysis/7N3PAbqfTjSEU1edb2tY8j,0.572,241600,0.835,7N3PAbqfTjSEU1edb2tY8j,0.000376,0,0.0702,-6.219,1,0.0317,129.994,4,https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,audio_features,spotify:track:7N3PAbqfTjSEU1edb2tY8j,0.796
171,The Final Countdown,Europe,0.0628,https://api.spotify.com/v1/audio-analysis/3MrRksHupTVEQ7YbA0FsZK,0.536,310333,0.844,3MrRksHupTVEQ7YbA0FsZK,0.00084,6,0.0608,-6.918,0,0.058,117.652,4,https://api.spotify.com/v1/tracks/3MrRksHupTVEQ7YbA0FsZK,audio_features,spotify:track:3MrRksHupTVEQ7YbA0FsZK,0.185
172,Where Is The Love?,The Black Eyed Peas,0.104,https://api.spotify.com/v1/audio-analysis/3CNqo3gYrfexdrtjFmC9he,0.835,272533,0.706,3CNqo3gYrfexdrtjFmC9he,0.0,5,0.137,-3.219,1,0.193,94.086,4,https://api.spotify.com/v1/tracks/3CNqo3gYrfexdrtjFmC9he,audio_features,spotify:track:3CNqo3gYrfexdrtjFmC9he,0.843
173,I Gotta Feeling,The Black Eyed Peas,0.0823,https://api.spotify.com/v1/audio-analysis/4vp2J1l5RD4gMZwGFLfRAu,0.741,289133,0.748,4vp2J1l5RD4gMZwGFLfRAu,0.0,0,0.34,-6.299,1,0.0264,127.965,4,https://api.spotify.com/v1/tracks/4vp2J1l5RD4gMZwGFLfRAu,audio_features,spotify:track:4vp2J1l5RD4gMZwGFLfRAu,0.6
174,Pump It,The Black Eyed Peas,0.0109,https://api.spotify.com/v1/audio-analysis/6btyEL6NwUa97Nex9cZFvo,0.646,213067,0.923,6btyEL6NwUa97Nex9cZFvo,0.0,9,0.746,-3.108,1,0.169,153.659,4,https://api.spotify.com/v1/tracks/6btyEL6NwUa97Nex9cZFvo,audio_features,spotify:track:6btyEL6NwUa97Nex9cZFvo,0.74
175,Boom Boom Pow,The Black Eyed Peas,0.15,https://api.spotify.com/v1/audio-analysis/7xRNsqOQOgWbHV1nbXnfXN,0.869,251440,0.851,7xRNsqOQOgWbHV1nbXnfXN,0.000873,9,0.136,-6.201,1,0.0827,130.09,4,https://api.spotify.com/v1/tracks/7xRNsqOQOgWbHV1nbXnfXN,audio_features,spotify:track:7xRNsqOQOgWbHV1nbXnfXN,0.395
176,Uptown Girl,Billy Joel,0.0747,https://api.spotify.com/v1/audio-analysis/5zA8vzDGqPl2AzZkEYQGKh,0.701,197707,0.943,5zA8vzDGqPl2AzZkEYQGKh,0.0,4,0.601,-2.986,1,0.0456,128.992,4,https://api.spotify.com/v1/tracks/5zA8vzDGqPl2AzZkEYQGKh,audio_features,spotify:track:5zA8vzDGqPl2AzZkEYQGKh,0.791
177,We Didn't Start the Fire,Billy Joel,0.0771,https://api.spotify.com/v1/audio-analysis/3Cx4yrFaX8CeHwBMReOWXI,0.712,287733,0.967,3Cx4yrFaX8CeHwBMReOWXI,0.0,7,0.356,-5.206,1,0.047,145.024,4,https://api.spotify.com/v1/tracks/3Cx4yrFaX8CeHwBMReOWXI,audio_features,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,0.895
178,She's Always a Woman,Billy Joel,0.797,https://api.spotify.com/v1/audio-analysis/5RgFlk1fcClZd0Y4SGYhqH,0.292,201373,0.324,5RgFlk1fcClZd0Y4SGYhqH,0.000473,3,0.12,-11.996,1,0.0346,176.631,3,https://api.spotify.com/v1/tracks/5RgFlk1fcClZd0Y4SGYhqH,audio_features,spotify:track:5RgFlk1fcClZd0Y4SGYhqH,0.384
179,Party Rock Anthem,LMFAO,0.0235,https://api.spotify.com/v1/audio-analysis/0IkKz2J93C94Ei4BvDop7P,0.739,262173,0.725,0IkKz2J93C94Ei4BvDop7P,0.0,1,0.257,-4.153,1,0.165,130.024,4,https://api.spotify.com/v1/tracks/0IkKz2J93C94Ei4BvDop7P,audio_features,spotify:track:0IkKz2J93C94Ei4BvDop7P,0.362
180,Sexy And I Know It,LMFAO,0.115,https://api.spotify.com/v1/audio-analysis/0obBFrPYkSoBJbvHfUIhkv,0.698,199480,0.875,0obBFrPYkSoBJbvHfUIhkv,0.0,7,0.166,-4.164,1,0.322,129.986,4,https://api.spotify.com/v1/tracks/0obBFrPYkSoBJbvHfUIhkv,audio_features,spotify:track:0obBFrPYkSoBJbvHfUIhkv,0.734
181,Shots,LMFAO,0.0118,https://api.spotify.com/v1/audio-analysis/1V4jC0vJ5525lEF1bFgPX2,0.823,222133,0.826,1V4jC0vJ5525lEF1bFgPX2,1.93e-06,1,0.205,-2.055,1,0.0514,127.996,4,https://api.spotify.com/v1/tracks/1V4jC0vJ5525lEF1bFgPX2,audio_features,spotify:track:1V4jC0vJ5525lEF1bFgPX2,0.187
182,Feel Good Inc,Gorillaz,0.00836,https://api.spotify.com/v1/audio-analysis/0d28khcov6AiegSCpG5TuT,0.818,222640,0.705,0d28khcov6AiegSCpG5TuT,0.00233,6,0.613,-6.679,1,0.177,138.559,4,https://api.spotify.com/v1/tracks/0d28khcov6AiegSCpG5TuT,audio_features,spotify:track:0d28khcov6AiegSCpG5TuT,0.772
183,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,0.779,https://api.spotify.com/v1/audio-analysis/1bhUWB0zJMIKr9yVPrkEuI,0.587,259550,0.299,1bhUWB0zJMIKr9yVPrkEuI,0.0,8,0.123,-7.365,1,0.0263,94.992,3,https://api.spotify.com/v1/tracks/1bhUWB0zJMIKr9yVPrkEuI,audio_features,spotify:track:1bhUWB0zJMIKr9yVPrkEuI,0.356
184,Crazy In Love,Beyoncé,0.00249,https://api.spotify.com/v1/audio-analysis/5IVuqXILoxVWvWEPm82Jxr,0.646,236133,0.77,5IVuqXILoxVWvWEPm82Jxr,0.0,2,0.0715,-6.596,0,0.226,99.165,4,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,audio_features,spotify:track:5IVuqXILoxVWvWEPm82Jxr,0.681
185,Run the World (Girls),Beyoncé,0.00496,https://api.spotify.com/v1/audio-analysis/1uXbwHHfgsXcUKfSZw5ZJ0,0.733,236093,0.899,1uXbwHHfgsXcUKfSZw5ZJ0,4.72e-05,0,0.372,-4.237,1,0.143,127.086,4,https://api.spotify.com/v1/tracks/1uXbwHHfgsXcUKfSZw5ZJ0,audio_features,spotify:track:1uXbwHHfgsXcUKfSZw5ZJ0,0.76
186,Irreplaceable,Beyoncé,0.0286,https://api.spotify.com/v1/audio-analysis/1G7DcLzPnopdZjLkev0K4e,0.576,227667,0.697,1G7DcLzPnopdZjLkev0K4e,1.15e-06,10,0.167,-4.192,1,0.326,175.906,4,https://api.spotify.com/v1/tracks/1G7DcLzPnopdZjLkev0K4e,audio_features,spotify:track:1G7DcLzPnopdZjLkev0K4e,0.501
187,Best Thing I Never Had,Beyoncé,0.143,https://api.spotify.com/v1/audio-analysis/3lBRNqXjPp2j3JMTCXDTNO,0.545,253747,0.649,3lBRNqXjPp2j3JMTCXDTNO,1.57e-05,6,0.0894,-4.062,1,0.0324,99.099,4,https://api.spotify.com/v1/tracks/3lBRNqXjPp2j3JMTCXDTNO,audio_features,spotify:track:3lBRNqXjPp2j3JMTCXDTNO,0.297
188,Macarena,Los Del Rio,0.422,https://api.spotify.com/v1/audio-analysis/4oaj36KzXRgDg4McgcTsZK,0.927,249382,0.721,4oaj36KzXRgDg4McgcTsZK,4.36e-05,8,0.0422,-12.561,1,0.0908,103.018,4,https://api.spotify.com/v1/tracks/4oaj36KzXRgDg4McgcTsZK,audio_features,spotify:track:4oaj36KzXRgDg4McgcTsZK,0.965
189,Un-Break My Heart,Toni Braxton,0.413,https://api.spotify.com/v1/audio-analysis/5Ihd9HrPvOADyVoonH9ZjB,0.625,270333,0.426,5Ihd9HrPvOADyVoonH9ZjB,0.0,2,0.116,-8.392,0,0.0271,110.018,4,https://api.spotify.com/v1/tracks/5Ihd9HrPvOADyVoonH9ZjB,audio_features,spotify:track:5Ihd9HrPvOADyVoonH9ZjB,0.112
190,(Everything I Do) I Do It For You,Bryan Adams,0.0816,https://api.spotify.com/v1/audio-analysis/6eBK3edMW7bEzecF1eCezc,0.519,394133,0.372,6eBK3edMW7bEzecF1eCezc,4.67e-05,1,0.0652,-12.635,1,0.0284,131.227,4,https://api.spotify.com/v1/tracks/6eBK3edMW7bEzecF1eCezc,audio_features,spotify:track:6eBK3edMW7bEzecF1eCezc,0.298
191,Le Freak,CHIC,0.0453,https://api.spotify.com/v1/audio-analysis/28NBmftocOzTPEb6OYA9fW,0.867,327573,0.746,28NBmftocOzTPEb6OYA9fW,0.0,7,0.123,-7.445,1,0.0475,118.616,4,https://api.spotify.com/v1/tracks/28NBmftocOzTPEb6OYA9fW,audio_features,spotify:track:28NBmftocOzTPEb6OYA9fW,0.933
192,Eye of the Tiger,Survivor,0.132,https://api.spotify.com/v1/audio-analysis/2KH16WveTQWT6KOG9Rg6e2,0.817,245640,0.599,2KH16WveTQWT6KOG9Rg6e2,0.000311,0,0.0873,-9.249,0,0.0328,108.873,4,https://api.spotify.com/v1/tracks/2KH16WveTQWT6KOG9Rg6e2,audio_features,spotify:track:2KH16WveTQWT6KOG9Rg6e2,0.548
193,Somebody That I Used To Know,Gotye,0.565,https://api.spotify.com/v1/audio-analysis/4wCmqSrbyCgxEXROQE6vtV,0.857,244973,0.517,4wCmqSrbyCgxEXROQE6vtV,0.000195,0,0.102,-6.972,1,0.0384,129.063,4,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,audio_features,spotify:track:4wCmqSrbyCgxEXROQE6vtV,0.754
194,Rolling in the Deep,Adele,0.131,https://api.spotify.com/v1/audio-analysis/1CkvWZme3pRgbzaxZnTl5X,0.729,228293,0.756,1CkvWZme3pRgbzaxZnTl5X,0.0,8,0.0527,-5.119,1,0.0294,104.945,4,https://api.spotify.com/v1/tracks/1CkvWZme3pRgbzaxZnTl5X,audio_features,spotify:track:1CkvWZme3pRgbzaxZnTl5X,0.522
195,Another One Bites The Dust,Queen,0.115,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,0.951,214653,0.53,57JVGBtBLCfHw2muk5416J,0.179,5,0.17,-6.594,0,0.178,109.979,4,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,audio_features,spotify:track:57JVGBtBLCfHw2muk5416J,0.699
196,We Will Rock You - Remastered 2011,Queen,0.688,https://api.spotify.com/v1/audio-analysis/54flyrjcdnQdco7300avMJ,0.692,122067,0.488,54flyrjcdnQdco7300avMJ,0.0,11,0.4,-7.282,0,0.104,81.4,4,https://api.spotify.com/v1/tracks/54flyrjcdnQdco7300avMJ,audio_features,spotify:track:54flyrjcdnQdco7300avMJ,0.51
197,Blurred Lines,Robin Thicke,0.00373,https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb,0.862,263827,0.608,0n4bITAu0Y0nigrz3MFJMb,6.14e-06,7,0.0856,-4.762,1,0.0402,120.002,4,https://api.spotify.com/v1/tracks/0n4bITAu0Y0nigrz3MFJMb,audio_features,spotify:track:0n4bITAu0Y0nigrz3MFJMb,0.836
198,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,0.0334,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,0.702,285373,0.835,3mRM4NM8iO7UBqrSigCQFH,0.00891,10,0.176,-7.173,0,0.0359,103.565,4,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,audio_features,spotify:track:3mRM4NM8iO7UBqrSigCQFH,0.937
199,I Hate Myself for Loving You,Joan Jett,0.0846,https://api.spotify.com/v1/audio-analysis/2HXixVqzzm9rEUIMAWzshl,0.611,246800,0.883,2HXixVqzzm9rEUIMAWzshl,1.2e-06,9,0.192,-11.225,1,0.0539,117.928,4,https://api.spotify.com/v1/tracks/2HXixVqzzm9rEUIMAWzshl,audio_features,spotify:track:2HXixVqzzm9rEUIMAWzshl,0.604
200,Just The Way You Are,Bruno Mars,0.0151,https://api.spotify.com/v1/audio-analysis/7BqBn9nzAq8spo5e7cZ0dJ,0.637,220733,0.843,7BqBn9nzAq8spo5e7cZ0dJ,0.0,5,0.0876,-5.413,1,0.0432,109.012,4,https://api.spotify.com/v1/tracks/7BqBn9nzAq8spo5e7cZ0dJ,audio_features,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ,0.434
201,Moves Like Jagger - Studio Recording From The Voice Performance,Maroon 5,0.0106,https://api.spotify.com/v1/audio-analysis/7LcfRTgAVTs5pQGEQgUEzN,0.714,201160,0.748,7LcfRTgAVTs5pQGEQgUEzN,0.0,11,0.325,-4.471,0,0.0546,128.03,4,https://api.spotify.com/v1/tracks/7LcfRTgAVTs5pQGEQgUEzN,audio_features,spotify:track:7LcfRTgAVTs5pQGEQgUEzN,0.586
202,Dark Horse,Katy Perry,0.00314,https://api.spotify.com/v1/audio-analysis/5jrdCoLpJSvHHorevXBATy,0.645,215672,0.585,5jrdCoLpJSvHHorevXBATy,0.0,6,0.165,-6.122,1,0.0513,131.931,4,https://api.spotify.com/v1/tracks/5jrdCoLpJSvHHorevXBATy,audio_features,spotify:track:5jrdCoLpJSvHHorevXBATy,0.353
203,Firework,Katy Perry,0.141,https://api.spotify.com/v1/audio-analysis/4r6eNCsrZnQWJzzvFh4nlg,0.638,227893,0.832,4r6eNCsrZnQWJzzvFh4nlg,0.0,8,0.113,-5.039,1,0.049,124.071,4,https://api.spotify.com/v1/tracks/4r6eNCsrZnQWJzzvFh4nlg,audio_features,spotify:track:4r6eNCsrZnQWJzzvFh4nlg,0.648
204,Swish Swish,Katy Perry,0.0192,https://api.spotify.com/v1/audio-analysis/2y6vf5vYJFow4oABKSW1m3,0.836,242510,0.705,2y6vf5vYJFow4oABKSW1m3,1.47e-05,5,0.107,-5.221,0,0.0537,119.949,4,https://api.spotify.com/v1/tracks/2y6vf5vYJFow4oABKSW1m3,audio_features,spotify:track:2y6vf5vYJFow4oABKSW1m3,0.553
205,Roar,Katy Perry,0.00487,https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM,0.554,223546,0.772,6F5c58TMEs1byxUstkzVeM,6.6e-06,7,0.354,-4.821,0,0.0418,179.984,4,https://api.spotify.com/v1/tracks/6F5c58TMEs1byxUstkzVeM,audio_features,spotify:track:6F5c58TMEs1byxUstkzVeM,0.455
